,root,d+,d-
GO:0070430,17,3,0
GO:0006248,11,3,0
GO:1903125,9,1,0
GO:0033013,4,4,6
GO:1990764,5,1,2
GO:0043162,9,1,1
GO:0034367,5,1,2
GO:0000727,10,1,0
GO:0019748,2,1,7
GO:0042628,7,2,0
GO:0021953,9,2,10
GO:1900756,8,1,2
GO:0043393,4,1,7
GO:0061341,9,2,1
GO:0048681,14,5,2
GO:0042149,7,1,0
GO:1903047,4,2,30
GO:0045921,8,3,3
GO:0033477,5,2,0
GO:0034087,8,3,1
GO:0032635,7,1,3
GO:2001214,11,3,0
GO:2000612,10,2,0
GO:0033500,3,1,1
GO:0009267,6,3,9
GO:0043367,11,2,6
GO:0021773,12,3,0
GO:0060683,10,2,0
GO:0120221,7,1,0
GO:0001712,9,3,1
GO:0006259,6,1,32
GO:1902618,5,2,0
GO:1905675,7,3,0
GO:0010517,6,1,4
GO:0051712,6,4,1
GO:1904349,10,3,0
GO:0014015,9,3,3
GO:2000255,7,4,0
GO:0070285,5,2,0
GO:0014028,8,3,0
GO:0086011,5,2,2
GO:1904843,5,3,0
GO:0048635,6,4,1
GO:1905636,7,2,0
GO:0003172,8,1,1
GO:0044558,6,1,2
GO:1904252,9,5,1
GO:0033320,8,2,0
GO:0042310,7,1,6
GO:0007077,9,2,0
GO:1901401,5,3,3
GO:0072021,11,2,1
GO:0150138,10,3,0
GO:0060060,11,2,0
GO:0048589,2,2,17
GO:1904730,8,3,2
GO:0060873,8,1,0
GO:1904975,5,2,1
GO:0009789,9,3,0
GO:0015821,8,2,0
GO:0080090,4,2,7
GO:0018377,8,2,1
GO:0001695,7,3,0
GO:0035262,8,3,1
GO:0046223,7,3,0
GO:0071635,10,3,2
GO:0002344,12,2,0
GO:0060037,7,2,1
GO:0072734,7,3,0
GO:1903080,9,2,1
GO:1905936,5,3,3
GO:0014848,6,1,2
GO:0016078,9,2,3
GO:0038065,6,1,1
GO:1901339,11,2,2
GO:0014835,6,2,0
GO:0070163,10,3,2
GO:0016476,7,2,0
GO:2000765,10,2,4
GO:0141087,16,3,2
GO:0046654,7,2,1
GO:0006663,8,4,0
GO:0033866,8,2,2
GO:1904395,10,3,0
GO:0019933,7,1,3
GO:0045603,8,3,0
GO:1904979,8,3,1
GO:1903612,5,2,0
GO:0035725,8,3,5
GO:0070900,11,4,3
GO:1903659,5,2,2
GO:0032488,9,1,1
GO:0021877,11,2,1
GO:0051709,5,3,2
GO:1903917,15,4,0
GO:0140896,14,1,1
GO:0033227,8,1,0
GO:0072022,11,2,1
GO:0060024,10,1,1
GO:1904149,7,3,2
GO:1905291,10,3,0
GO:1902884,6,3,1
GO:0046416,7,2,4
GO:2000689,10,3,1
GO:0010556,6,3,15
GO:0055090,4,1,1
GO:1990108,10,1,0
GO:0002489,7,1,0
GO:0043084,6,2,3
GO:0106034,8,1,0
GO:1905382,13,3,0
GO:0050658,7,2,9
GO:0072414,5,1,1
GO:0046398,7,3,1
GO:0070262,7,1,3
GO:0006060,8,1,1
GO:0090280,10,3,1
GO:0002148,5,2,1
GO:1902215,9,3,0
GO:0090670,5,1,2
GO:0009952,6,1,11
GO:0003012,3,1,5
GO:0016241,7,2,7
GO:0042276,10,1,2
GO:1905897,6,2,6
GO:1903365,5,3,2
GO:0072313,12,2,1
GO:0038169,6,1,1
GO:0099500,8,2,1
GO:0015909,9,1,4
GO:0000290,14,3,2
GO:0032383,9,3,2
GO:0060005,4,1,1
GO:0002021,5,2,2
GO:0032570,6,2,1
GO:0033673,9,3,3
GO:0006198,11,3,0
GO:0009880,5,2,3
GO:2000370,9,3,0
GO:0032976,7,1,0
GO:2000552,12,4,0
GO:0001866,8,2,3
GO:0051937,6,2,5
GO:0031639,9,1,3
GO:0110008,8,1,0
GO:0071393,7,3,0
GO:0006624,8,1,0
GO:0090504,7,1,2
GO:0070192,6,2,4
GO:0097326,5,1,0
GO:0032101,4,2,17
GO:0006668,7,2,1
GO:1990074,13,3,0
GO:0032436,11,4,2
GO:0051346,5,2,10
GO:0042843,7,2,0
GO:0031109,7,1,5
GO:0141091,8,1,3
GO:0072356,9,2,0
GO:0044314,11,1,0
GO:0016553,8,1,2
GO:1901863,6,3,2
GO:0046907,4,3,23
GO:0043954,4,1,4
GO:0055107,5,1,0
GO:1990564,10,1,1
GO:2001185,9,2,4
GO:0010212,4,1,3
GO:0072008,11,3,2
GO:0035630,9,2,3
GO:1900028,9,3,0
GO:1903020,7,3,2
GO:0030450,10,3,2
GO:0006470,6,2,8
GO:0002572,10,2,2
GO:0002430,9,1,1
GO:0030324,6,3,17
GO:0065009,2,1,9
GO:1903115,5,2,5
GO:0120252,3,1,4
GO:0002579,5,3,3
GO:0045960,11,4,0
GO:0060628,7,3,1
GO:1902236,9,4,1
GO:0019364,9,3,3
GO:0000019,9,2,3
GO:0034727,7,2,0
GO:2000269,6,2,2
GO:0045004,10,2,0
GO:0046055,12,3,0
GO:1902527,12,3,0
GO:0060282,10,4,0
GO:0072240,13,3,2
GO:0051355,7,2,0
GO:0050911,7,2,0
GO:0106108,10,4,0
GO:0034552,6,1,1
GO:0071281,6,2,1
GO:0042753,4,3,2
GO:0042446,5,2,8
GO:2000756,9,2,3
GO:0001936,6,2,4
GO:0002505,4,1,0
GO:1904000,7,3,0
GO:0046639,12,4,2
GO:0060443,6,2,4
GO:0031018,6,3,5
GO:2001135,7,3,3
GO:0002625,8,3,0
GO:0032461,8,3,1
GO:0098598,6,1,2
GO:0060125,11,3,0
GO:0097213,9,2,1
GO:0009251,6,2,3
GO:0061009,6,2,1
GO:1901569,5,2,3
GO:0043562,6,1,1
GO:0044524,6,1,0
GO:0002548,7,3,3
GO:0002688,7,3,8
GO:0051904,6,3,1
GO:0070315,5,2,0
GO:0071874,8,2,0
GO:0060307,7,2,1
GO:1905041,6,2,1
GO:0048523,4,3,37
GO:1905133,11,4,1
GO:1901899,8,3,0
GO:0035041,7,2,0
GO:0034380,8,1,2
GO:0036294,5,2,3
GO:0045332,7,2,5
GO:0000354,13,3,0
GO:0010649,5,2,2
GO:0098534,8,2,2
GO:0032259,2,1,1
GO:0006544,9,1,3
GO:1901608,9,2,4
GO:0090095,12,3,1
GO:0045622,14,4,5
GO:0060335,12,4,0
GO:0017126,7,2,0
GO:0070899,13,2,0
GO:0000154,10,2,3
GO:0016077,9,2,1
GO:1902225,7,3,0
GO:0072169,14,3,0
GO:0009249,8,2,0
GO:0086023,9,2,2
GO:1901537,11,3,0
GO:1905432,9,2,1
GO:0061870,8,3,0
GO:0009182,9,2,3
GO:2000866,12,3,0
GO:2001222,9,2,3
GO:2000683,8,3,0
GO:1904404,4,2,0
GO:0030177,8,3,2
GO:0072577,6,1,3
GO:1901336,5,3,1
GO:0035672,7,2,3
GO:0090529,6,2,1
GO:0060973,7,2,7
GO:1905610,6,1,1
GO:1903265,9,3,0
GO:0140673,11,2,0
GO:0006690,6,1,5
GO:0043271,6,3,8
GO:0045794,7,1,0
GO:0002699,5,3,16
GO:0010544,9,4,1
GO:0033092,13,3,0
GO:0060502,8,3,3
GO:0060694,8,1,1
GO:2000491,6,3,0
GO:0006152,8,3,2
GO:1904370,9,2,1
GO:1905596,7,2,0
GO:1900276,7,1,0
GO:0045005,9,2,5
GO:0062207,13,3,7
GO:0048023,8,4,0
GO:0099187,7,2,1
GO:0060047,5,2,4
GO:0048845,9,2,2
GO:0031115,10,5,1
GO:0061580,7,1,0
GO:0098900,5,3,8
GO:0048639,5,4,12
GO:2000406,10,3,3
GO:0042104,10,3,0
GO:0072257,11,3,2
GO:0150104,6,1,4
GO:0051164,8,1,1
GO:0080129,7,1,0
GO:0046185,4,3,5
GO:0002707,7,3,3
GO:0072573,12,3,0
GO:0019085,4,1,0
GO:0016197,5,2,6
GO:0090117,10,2,0
GO:0019547,11,2,0
GO:0000432,13,3,0
GO:1903847,11,2,1
GO:0061108,8,4,0
GO:0032020,9,1,0
GO:0061154,7,2,4
GO:0044793,6,2,3
GO:0006591,7,2,5
GO:0031106,7,1,1
GO:0000289,14,2,3
GO:0030149,7,3,4
GO:1905595,6,1,2
GO:0035646,7,1,0
GO:0170044,7,3,7
GO:2000331,8,2,0
GO:1990961,6,3,2
GO:0044602,7,1,0
GO:0061092,9,4,1
GO:0071503,5,2,1
GO:0045105,7,2,3
GO:0010269,4,1,0
GO:0071280,6,2,0
GO:0036335,4,1,0
GO:0051592,5,1,2
GO:1905523,9,3,2
GO:0002870,8,2,2
GO:0003175,9,1,1
GO:0032100,9,2,0
GO:0071492,8,2,0
GO:0036088,9,2,0
GO:0031269,7,2,3
GO:0051458,9,2,3
GO:0048936,13,2,0
GO:0002218,10,2,1
GO:0072285,13,3,0
GO:0044770,4,1,8
GO:1901383,6,3,0
GO:2000724,11,4,0
GO:0000028,8,3,1
GO:0075606,4,1,1
GO:0000045,7,2,7
GO:1902366,9,2,1
GO:0051170,7,1,2
GO:0072268,8,2,2
GO:0014721,8,1,3
GO:0042711,5,1,0
GO:0048842,16,4,0
GO:0007315,12,3,1
GO:0099557,11,2,0
GO:0014033,6,2,3
GO:2000718,10,3,2
GO:0016198,14,2,1
GO:0003147,10,3,0
GO:0016045,6,2,1
GO:0035922,10,2,0
GO:0032304,11,4,1
GO:1990092,7,1,0
GO:0035995,5,2,0
GO:0060765,10,2,1
GO:0003221,11,2,1
GO:0048290,13,1,3
GO:0071951,12,1,0
GO:0002263,3,3,3
GO:0006166,10,3,0
GO:0051941,8,3,2
GO:0051715,5,2,0
GO:0006386,10,2,0
GO:0033344,8,1,3
GO:0042365,5,2,2
GO:0001992,9,1,0
GO:0072216,9,3,1
GO:0042662,13,4,0
GO:0051973,10,3,0
GO:0002087,6,2,0
GO:0016255,10,2,0
GO:0015031,6,3,18
GO:0032470,8,1,0
GO:0006182,11,3,0
GO:1990773,8,1,3
GO:0009611,3,1,7
GO:0043090,6,1,0
GO:1901379,9,3,5
GO:1902356,10,2,0
GO:1901258,10,3,1
GO:1903645,10,3,0
GO:2001238,8,3,2
GO:1903371,7,2,1
GO:0009129,8,1,4
GO:0006370,11,3,0
GO:0032278,11,4,2
GO:0032897,5,3,0
GO:0035106,7,1,0
GO:1901837,13,3,0
GO:0005982,6,1,1
GO:0061136,8,3,4
GO:0042147,6,2,6
GO:0007206,8,2,0
GO:1905457,9,3,1
GO:0072522,5,6,6
GO:0002819,5,2,4
GO:0060788,5,2,5
GO:0034109,4,1,6
GO:0098711,10,3,3
GO:1901841,12,1,2
GO:0010710,5,3,2
GO:0007565,3,2,3
GO:0045923,9,5,2
GO:0034135,16,2,2
GO:1902099,9,3,4
GO:0045113,7,2,2
GO:0021826,11,1,1
GO:0070560,9,4,0
GO:1903742,11,3,1
GO:0035990,7,2,2
GO:0002011,6,1,4
GO:0032417,12,2,0
GO:0003326,10,2,0
GO:0002262,4,2,7
GO:0000132,9,2,0
GO:1905820,8,3,2
GO:0045646,8,2,4
GO:0036372,7,1,0
GO:0010615,8,3,1
GO:0016182,9,4,0
GO:1903000,8,3,1
GO:1903588,13,3,0
GO:0070256,8,4,0
GO:0006592,8,3,0
GO:0010902,11,4,0
GO:0016973,10,1,0
GO:0046599,11,3,2
GO:0032606,7,1,5
GO:0048296,14,2,2
GO:1900147,10,2,3
GO:0002449,4,1,6
GO:0021693,14,3,0
GO:0035914,7,2,5
GO:1901550,8,3,3
GO:0033091,10,3,1
GO:0002333,12,1,0
GO:0060971,8,2,0
GO:0014852,9,1,2
GO:1901344,6,2,1
GO:0051052,7,3,17
GO:2000727,10,4,1
GO:0140744,12,3,0
GO:0001682,11,1,0
GO:0075732,4,1,1
GO:0098743,2,1,2
GO:0044878,10,2,0
GO:0006958,8,2,3
GO:0036111,12,1,1
GO:0050857,11,4,2
GO:0035505,12,2,0
GO:0071259,5,2,0
GO:0001578,7,1,1
GO:0031338,8,3,4
GO:0032365,6,2,7
GO:0006914,4,2,9
GO:0032341,6,6,4
GO:1904313,6,1,0
GO:2000738,6,3,3
GO:0046177,9,3,0
GO:1905301,8,2,2
GO:1903350,7,1,1
GO:0046314,7,2,0
GO:0030573,8,2,0
GO:0002522,5,3,0
GO:2000607,10,3,0
GO:0072262,12,3,3
GO:2000532,7,2,2
GO:0070842,6,1,0
GO:0034383,5,1,3
GO:1900215,11,3,0
GO:0032479,9,2,4
GO:0008340,2,1,0
GO:0033241,6,3,2
GO:0090074,6,2,0
GO:0002808,12,3,2
GO:0032676,9,2,1
GO:1903061,9,4,0
GO:0032755,10,3,0
GO:2000041,11,3,0
GO:0000965,9,2,1
GO:1901254,6,3,0
GO:0019541,9,1,3
GO:0046532,10,2,1
GO:0035772,7,2,0
GO:0016358,11,2,7
GO:0014743,6,2,4
GO:0001654,7,2,2
GO:0061182,10,4,0
GO:0033598,7,2,4
GO:0032535,4,2,10
GO:0002573,7,2,10
GO:0006793,3,1,14
GO:0003340,14,3,0
GO:0044726,11,1,0
GO:0002320,7,1,5
GO:0048024,12,3,3
GO:1905602,11,4,0
GO:0035724,7,1,2
GO:1905709,4,1,1
GO:0045059,12,2,2
GO:1901889,7,3,4
GO:0002017,9,3,0
GO:1903639,8,2,1
GO:0042667,13,2,1
GO:0040009,4,1,2
GO:0061519,5,2,0
GO:0015680,7,1,0
GO:0099177,7,3,3
GO:0070371,8,1,3
GO:0009207,10,3,1
GO:0048877,6,2,0
GO:0021566,8,1,1
GO:0046655,7,4,1
GO:1903054,7,3,4
GO:0060594,8,2,1
GO:0071310,4,2,14
GO:1903971,7,3,1
GO:0003097,6,3,3
GO:0021534,9,2,1
GO:0061691,6,3,1
GO:0034587,11,1,2
GO:0032907,8,1,2
GO:0098609,3,1,17
GO:0003408,13,2,0
GO:0060669,9,2,1
GO:0071471,6,2,0
GO:0010642,10,3,2
GO:0071233,6,4,0
GO:1905528,11,3,0
GO:0006488,9,3,1
GO:0060359,4,2,1
GO:1903806,10,3,0
GO:0044790,8,1,0
GO:0021941,13,3,0
GO:2000181,9,3,3
GO:2000416,8,2,4
GO:1902307,10,4,2
GO:0055006,8,2,4
GO:0022904,6,2,4
GO:0072678,7,1,8
GO:2000543,8,3,0
GO:0050868,8,4,5
GO:0071469,6,2,0
GO:0035572,10,1,0
GO:0051000,7,2,0
GO:0036336,6,1,1
GO:1904596,8,2,1
GO:0035845,11,2,0
GO:0001325,7,2,1
GO:0072752,6,6,0
GO:0060235,11,2,0
GO:0055062,4,1,1
GO:0010611,7,3,3
GO:2000202,10,4,1
GO:1903393,8,3,0
GO:0060795,8,2,3
GO:0007187,6,1,1
GO:0070673,5,1,1
GO:1902645,6,2,1
GO:0019045,3,2,1
GO:0099543,7,1,3
GO:0042998,10,4,0
GO:0006691,7,1,5
GO:1904550,6,1,0
GO:0006499,9,2,1
GO:0060299,11,6,0
GO:0032741,10,3,0
GO:0021915,7,4,3
GO:1902358,7,2,0
GO:0061956,5,2,0
GO:0034390,6,1,4
GO:0006004,6,1,2
GO:0071423,10,2,0
GO:0061373,11,2,1
GO:0014064,9,4,0
GO:0019310,7,2,0
GO:0002254,8,2,1
GO:0008150,0,0,22
GO:0045793,6,1,0
GO:0071409,6,5,0
GO:1903034,5,2,5
GO:0060371,6,1,0
GO:0009195,10,3,1
GO:1903142,10,3,0
GO:0018216,8,2,1
GO:0021547,11,4,0
GO:0010272,5,1,0
GO:0051121,9,1,1
GO:0046707,10,2,1
GO:0050817,2,1,4
GO:0045836,9,5,3
GO:0002285,5,2,3
GO:0050905,4,1,4
GO:0070783,4,1,3
GO:0086101,7,2,0
GO:1902774,7,1,4
GO:0060584,5,1,1
GO:0006904,8,2,2
GO:0035264,3,2,3
GO:0000255,4,4,1
GO:2000597,12,3,0
GO:0002826,8,3,1
GO:0050995,7,4,3
GO:1902072,9,4,0
GO:0021852,15,3,0
GO:1903232,8,2,0
GO:0061196,6,2,1
GO:0061008,5,1,3
GO:0035021,10,3,0
GO:0016053,4,4,2
GO:0050653,9,2,0
GO:0150098,5,1,1
GO:0140236,8,1,0
GO:0090261,7,4,1
GO:0046883,8,5,8
GO:0090032,9,3,2
GO:1903286,10,2,2
GO:0051254,8,4,8
GO:1902151,6,2,1
GO:1905671,8,2,2
GO:0070304,8,3,1
GO:0060347,9,3,0
GO:0033189,7,2,0
GO:0016115,7,2,5
GO:2001302,9,4,1
GO:0060324,4,2,1
GO:1903963,10,2,1
GO:0090206,8,4,1
GO:0072047,8,3,2
GO:0043048,7,1,0
GO:0003166,10,2,1
GO:2000452,12,2,1
GO:0070212,7,1,0
GO:0043067,4,2,9
GO:1900620,4,2,1
GO:1904293,10,4,0
GO:0009932,6,1,0
GO:0007231,6,2,0
GO:2001240,9,4,0
GO:0034599,5,2,6
GO:1900153,15,3,0
GO:0030961,8,1,0
GO:0046467,6,3,2
GO:0061184,8,3,0
GO:0043536,9,3,1
GO:0070433,17,3,0
GO:0007308,9,3,1
GO:2000010,7,3,0
GO:0010498,7,2,6
GO:0110081,10,3,0
GO:0030522,5,1,8
GO:0032372,8,3,2
GO:1900190,6,2,2
GO:0010911,4,1,3
GO:0046465,6,1,1
GO:0030182,8,2,20
GO:0050932,5,2,2
GO:1903011,8,4,0
GO:0035759,5,1,0
GO:0055113,8,3,0
GO:0005988,6,1,2
GO:0038157,7,1,0
GO:2000412,11,3,1
GO:0070239,9,3,1
GO:0033133,11,2,0
GO:0030947,9,3,2
GO:1904431,11,4,0
GO:0035611,9,1,0
GO:0032906,8,1,3
GO:1900052,11,7,2
GO:0019747,6,3,3
GO:2001279,10,2,2
GO:0090307,9,3,2
GO:0002677,8,3,1
GO:0007112,9,2,0
GO:0002364,12,2,0
GO:0036058,7,1,1
GO:1990949,10,2,2
GO:0009615,5,1,3
GO:1990926,11,1,2
GO:0006145,8,3,3
GO:0032382,9,4,1
GO:1904439,12,3,0
GO:0071702,4,1,30
GO:0042666,12,3,0
GO:1905521,8,2,4
GO:0045905,11,4,0
GO:0071604,7,1,6
GO:0071313,7,3,0
GO:1905279,7,3,2
GO:0055024,8,2,2
GO:0021780,10,2,1
GO:0090713,3,2,2
GO:1904027,8,4,0
GO:0097036,6,2,0
GO:0002089,10,3,2
GO:0006527,10,2,5
GO:0010520,11,4,1
GO:0010714,5,3,2
GO:0051134,10,3,1
GO:0009058,2,1,11
GO:0001810,10,3,2
GO:0071288,6,2,0
GO:2000356,9,2,2
GO:0002384,4,1,0
GO:1903977,10,3,3
GO:0002769,8,1,0
GO:0010387,6,1,0
GO:0048137,6,2,0
GO:0051171,4,2,17
GO:0009790,4,1,10
GO:0046134,8,3,2
GO:1905317,9,1,0
GO:0045016,9,2,0
GO:0033603,10,3,0
GO:0051100,4,2,8
GO:0033004,7,3,1
GO:0072016,12,2,0
GO:0060514,12,5,1
GO:0046458,4,1,0
GO:0019551,11,3,0
GO:1901570,5,2,7
GO:0055089,4,1,0
GO:0046498,9,5,0
GO:0008614,6,3,1
GO:0033626,9,2,0
GO:0098725,3,1,0
GO:1903902,5,3,3
GO:0140447,9,2,0
GO:0032663,9,2,2
GO:0007613,6,1,2
GO:0010762,6,2,3
GO:0002946,12,1,1
GO:0044839,5,1,5
GO:0072174,11,2,1
GO:0021935,11,1,0
GO:0061298,10,2,1
GO:0097536,8,2,0
GO:0006873,4,2,2
GO:0071584,12,3,0
GO:0030908,8,1,1
GO:1905151,12,3,0
GO:0072599,7,2,2
GO:0021986,11,2,0
GO:0051234,2,1,6
GO:0030326,7,2,4
GO:0140454,5,1,0
GO:2000109,7,3,2
GO:0006055,8,2,0
GO:0070255,7,4,2
GO:0032713,10,3,0
GO:0071659,11,3,0
GO:0030837,11,5,2
GO:1904689,12,3,2
GO:1904998,9,3,0
GO:0046466,6,2,2
GO:0001807,10,3,2
GO:0060112,5,1,0
GO:0043133,6,2,1
GO:0060697,9,5,1
GO:0044248,3,2,21
GO:0006480,8,2,4
GO:0038043,7,1,0
GO:2000802,12,3,0
GO:0003242,9,2,0
GO:0055071,5,2,1
GO:0001879,7,2,0
GO:1900758,7,2,0
GO:0031649,4,1,4
GO:0031642,10,4,0
GO:1903337,7,3,1
GO:0060121,14,3,0
GO:0014870,3,1,1
GO:0021781,9,2,4
GO:2000380,5,2,2
GO:0075342,5,1,0
GO:0002855,10,3,3
GO:1902866,10,2,0
GO:0021522,10,3,3
GO:0021702,15,3,0
GO:0048859,5,1,3
GO:0034067,6,1,4
GO:0045632,11,3,1
GO:2000892,7,2,0
GO:0051797,7,3,2
GO:0030301,7,1,8
GO:0070861,9,2,3
GO:0009756,6,2,1
GO:0032695,10,3,0
GO:0042398,5,2,8
GO:0120031,6,2,13
GO:0099622,5,1,4
GO:0046881,12,3,0
GO:1902389,7,3,0
GO:1902435,6,3,1
GO:0061857,5,1,0
GO:0017015,10,3,2
GO:0032238,7,1,0
GO:0098735,8,1,0
GO:0070483,6,2,0
GO:0008078,5,1,1
GO:0014036,9,2,0
GO:1900086,11,4,0
GO:1905512,12,2,1
GO:0001954,7,3,3
GO:0046272,6,4,0
GO:0090208,9,4,2
GO:0120317,10,2,0
GO:0010421,8,1,4
GO:0046651,5,2,6
GO:1905673,9,3,0
GO:1900193,10,3,2
GO:0002067,7,1,8
GO:0070203,9,3,2
GO:2000676,8,3,0
GO:0051293,7,4,3
GO:0140546,6,1,7
GO:0051081,8,2,1
GO:0034655,5,5,4
GO:1902761,10,4,1
GO:0010876,3,1,5
GO:0021511,8,2,2
GO:0006906,7,3,14
GO:0060458,7,1,1
GO:0060939,10,2,1
GO:0086001,5,1,8
GO:1901625,7,2,0
GO:0090238,13,3,0
GO:0048319,6,2,1
GO:0006307,8,1,0
GO:0120191,12,4,1
GO:1904424,4,1,3
GO:0034462,10,2,0
GO:0046474,7,3,8
GO:0036135,9,1,4
GO:0003270,12,2,0
GO:0051897,9,3,0
GO:0007259,7,1,4
GO:2000847,12,3,1
GO:0045471,5,1,2
GO:0002407,7,2,4
GO:0006787,6,2,3
GO:0034446,4,1,3
GO:0021540,15,2,0
GO:0055094,5,2,2
GO:0061209,8,2,3
GO:0009914,4,2,2
GO:0030595,6,2,10
GO:0014074,5,2,6
GO:0032918,8,2,0
GO:0033173,9,1,3
GO:0010903,11,4,0
GO:0006801,4,1,3
GO:0090114,7,2,2
GO:0009157,9,2,2
GO:0070246,7,1,1
GO:0021589,12,3,0
GO:0019254,7,1,0
GO:1904205,9,4,0
GO:0051970,7,4,1
GO:0002667,9,3,1
GO:0070669,5,1,1
GO:0045588,12,4,0
GO:0031589,3,1,6
GO:0036115,12,6,5
GO:0046716,3,1,0
GO:0045876,8,4,1
GO:0046448,5,3,1
GO:0002159,7,2,0
GO:0071027,9,1,4
GO:0032848,10,3,0
GO:0051091,11,2,3
GO:0061889,13,5,0
GO:0033081,11,2,3
GO:0071727,10,2,0
GO:0034654,5,4,7
GO:0006401,7,4,10
GO:1904735,11,2,1
GO:0009895,5,3,7
GO:0061718,8,2,1
GO:0003409,13,2,0
GO:0021508,10,3,0
GO:0070493,6,1,2
GO:0031583,6,1,0
GO:2000741,7,3,0
GO:1905871,6,2,1
GO:0021544,10,2,4
GO:1903720,10,3,0
GO:0032324,7,5,1
GO:0001971,10,3,0
GO:1990963,5,1,0
GO:0042307,10,5,0
GO:0006780,7,3,1
GO:0018194,7,1,1
GO:0010954,10,4,3
GO:0009261,9,3,2
GO:0009125,8,2,4
GO:1905323,7,1,1
GO:0032099,9,2,1
GO:0045807,7,4,6
GO:1902551,6,1,1
GO:1903892,10,3,0
GO:0065001,6,2,2
GO:1905134,11,4,1
GO:0032781,4,2,5
GO:0043153,6,2,0
GO:0009949,8,2,0
GO:0006638,5,1,3
GO:0060764,6,2,0
GO:1903724,13,3,0
GO:0035635,5,1,2
GO:1904633,7,2,1
GO:0072227,10,3,0
GO:0097300,4,1,5
GO:0031914,11,1,0
GO:0044857,6,2,1
GO:0006515,7,1,2
GO:0009225,6,2,10
GO:0042023,10,1,3
GO:0032231,10,3,3
GO:0071865,6,2,1
GO:0031392,12,2,2
GO:0043504,8,2,0
GO:0042946,7,1,1
GO:0032025,5,1,1
GO:0009303,10,2,2
GO:2000386,11,3,0
GO:0060438,6,2,3
GO:0003357,9,1,2
GO:0035306,8,3,2
GO:1904071,8,3,0
GO:0022004,12,2,0
GO:0048021,7,3,2
GO:0001834,10,2,2
GO:2000146,5,4,2
GO:0035802,8,2,0
GO:0032229,11,3,0
GO:1903523,6,3,1
GO:0072537,3,1,1
GO:0021842,15,2,0
GO:0060478,9,2,2
GO:0002353,9,1,1
GO:1903674,12,2,1
GO:1902523,13,3,0
GO:0046777,7,1,8
GO:1900619,3,1,2
GO:0086015,11,2,3
GO:1902284,13,2,1
GO:0060430,8,2,2
GO:0150136,9,2,1
GO:0009946,7,2,2
GO:0045620,10,4,3
GO:0048250,10,2,0
GO:0060496,8,2,0
GO:1904910,6,2,1
GO:0010750,9,3,0
GO:1990546,9,2,1
GO:1903797,8,3,2
GO:0045981,9,5,3
GO:0000303,6,1,1
GO:0007175,12,4,0
GO:0010835,5,1,1
GO:0097292,10,2,1
GO:0150079,8,3,2
GO:0072130,10,3,1
GO:0021952,14,1,4
GO:1905937,6,4,1
GO:0071355,6,2,1
GO:0090200,9,3,0
GO:1990840,3,1,1
GO:1903530,6,3,12
GO:0009112,6,2,4
GO:0003263,9,2,2
GO:1904790,8,2,2
GO:0031408,7,2,0
GO:0032819,9,4,0
GO:0038145,7,2,3
GO:0002708,7,3,3
GO:0042700,6,1,0
GO:0009256,7,2,2
GO:0036527,8,2,0
GO:1901970,11,3,1
GO:0017187,8,2,0
GO:0071360,7,2,0
GO:0060345,8,2,0
GO:0019375,8,2,1
GO:1905174,6,3,2
GO:0002877,8,2,1
GO:0000460,10,1,1
GO:0038041,8,2,0
GO:0045048,8,3,3
GO:0060192,6,2,2
GO:0035627,6,2,4
GO:1904659,9,1,6
GO:0045766,11,3,3
GO:0001914,8,3,4
GO:0030540,8,2,2
GO:0001841,9,2,2
GO:0051387,10,4,0
GO:1900430,6,3,1
GO:0090110,8,3,2
GO:0046684,5,1,0
GO:0006864,7,1,1
GO:0072012,9,3,4
GO:0072402,5,1,2
GO:0008595,9,3,2
GO:0034249,6,3,2
GO:1903109,11,3,0
GO:0035573,10,1,0
GO:0018022,8,2,3
GO:0030157,6,3,3
GO:0043031,7,3,1
GO:0099540,7,2,2
GO:0030311,6,2,0
GO:0006614,9,2,2
GO:0007140,8,2,3
GO:0046603,12,3,0
GO:0120190,10,4,0
GO:0006288,9,2,0
GO:0002879,9,3,0
GO:0003095,9,1,0
GO:0044087,4,2,15
GO:0050915,7,1,1
GO:0006049,8,3,0
GO:0070228,7,2,5
GO:1901978,10,3,2
GO:0048104,8,1,1
GO:2001200,10,3,0
GO:0046552,10,2,1
GO:0046380,7,5,0
GO:0002893,11,5,1
GO:0051106,9,3,1
GO:0036015,5,1,1
GO:0106071,9,3,0
GO:0016999,2,1,0
GO:0021630,9,2,0
GO:0060301,8,4,0
GO:0007276,3,2,5
GO:0031587,13,5,0
GO:0071391,6,2,0
GO:0007632,5,2,2
GO:0070241,10,4,0
GO:0038196,10,2,0
GO:0071103,6,1,2
GO:0090522,8,2,0
GO:0070409,6,3,0
GO:0061193,6,2,0
GO:2000477,14,2,1
GO:0072300,11,4,0
GO:0017062,7,1,1
GO:0006433,11,1,0
GO:2000808,9,3,0
GO:0051026,11,4,0
GO:0006649,7,2,0
GO:1903527,8,3,0
GO:0002155,8,2,1
GO:0032656,9,2,2
GO:0031281,5,2,2
GO:0075294,6,3,1
GO:0043103,10,2,0
GO:1901000,6,2,1
GO:0071040,12,1,0
GO:0038095,8,1,1
GO:0003266,11,1,3
GO:1905941,9,5,2
GO:0036066,9,2,0
GO:0032876,12,4,0
GO:0033029,7,4,2
GO:0160077,6,2,0
GO:0006430,11,1,0
GO:0086047,12,2,0
