"ENSEMBL","GO"
"ENSG00000110492","GO:0001662"
"ENSG00000110497","GO:0000045"
"ENSG00000110514","GO:0007166"
"ENSG00000110536","GO:0016311"
"ENSG00000110583","GO:0006338"
"ENSG00000110619","GO:0006423"
"ENSG00000110628","GO:0006810"
"ENSG00000110651","GO:0001771"
"ENSG00000110660","GO:0008150"
"ENSG00000110680","GO:0001503"
"ENSG00000110693","GO:0001502"
"ENSG00000110696","GO:0008150"
"ENSG00000110697","GO:0006629"
"ENSG00000110700","GO:0002181"
"ENSG00000110711","GO:0006626"
"ENSG00000110713","GO:0000973"
"ENSG00000110717","GO:0006120"
"ENSG00000110719","GO:0000045"
"ENSG00000110721","GO:0006629"
"ENSG00000110723","GO:0003334"
"ENSG00000110756","GO:0007596"
"ENSG00000110768","GO:0000079"
"ENSG00000110777","GO:0002314"
"ENSG00000110786","GO:0006470"
"ENSG00000110799","GO:0007155"
"ENSG00000110801","GO:0006511"
"ENSG00000110811","GO:0008285"
"ENSG00000110841","GO:0007155"
"ENSG00000110844","GO:0000398"
"ENSG00000110848","GO:0071466"
"ENSG00000110851","GO:0006357"
"ENSG00000110871","GO:0006744"
"ENSG00000110876","GO:0007155"
"ENSG00000110880","GO:0001755"
"ENSG00000110881","GO:0001662"
"ENSG00000110887","GO:0006562"
"ENSG00000110888","GO:0017148"
"ENSG00000110906","GO:0006511"
"ENSG00000110911","GO:0001666"
"ENSG00000110917","GO:0005975"
"ENSG00000110921","GO:0006695"
"ENSG00000110925","GO:0006357"
"ENSG00000110931","GO:0000165"
"ENSG00000110934","GO:0006911"
"ENSG00000110944","GO:0001916"
"ENSG00000110955","GO:0001525"
"ENSG00000110958","GO:0000723"
"ENSG00000110975","GO:0007268"
"ENSG00000110987","GO:0006338"
"ENSG00000111012","GO:0006766"
"ENSG00000111046","GO:0001756"
"ENSG00000111049","GO:0001502"
"ENSG00000111052","GO:0006887"
"ENSG00000111057","GO:0007049"
"ENSG00000111058","GO:0046951"
"ENSG00000111077","GO:0001822"
"ENSG00000111087","GO:0001649"
"ENSG00000111110","GO:0006470"
"ENSG00000111142","GO:0016485"
"ENSG00000111144","GO:0006508"
"ENSG00000111145","GO:0000122"
"ENSG00000111181","GO:0003333"
"ENSG00000111186","GO:0002062"
"ENSG00000111196","GO:0000184"
"ENSG00000111199","GO:0000122"
"ENSG00000111203","GO:0002314"
"ENSG00000111206","GO:0000086"
"ENSG00000111215","GO:0001895"
"ENSG00000111218","GO:0006338"
"ENSG00000111224","GO:0006998"
"ENSG00000111229","GO:0030833"
"ENSG00000111237","GO:0006886"
"ENSG00000111241","GO:0001502"
"ENSG00000111245","GO:0002026"
"ENSG00000111247","GO:0000724"
"ENSG00000111249","GO:0000122"
"ENSG00000111252","GO:0001780"
"ENSG00000111254","GO:0001835"
"ENSG00000111262","GO:0001964"
"ENSG00000111266","GO:0006470"
"ENSG00000111269","GO:0006351"
"ENSG00000111271","GO:0006635"
"ENSG00000111275","GO:0005975"
"ENSG00000111276","GO:0000079"
"ENSG00000111291","GO:0007186"
"ENSG00000111300","GO:0017196"
"ENSG00000111319","GO:0006883"
"ENSG00000111321","GO:0006915"
"ENSG00000111328","GO:0001934"
"ENSG00000111331","GO:0006139"
"ENSG00000111335","GO:0006139"
"ENSG00000111339","GO:0006525"
"ENSG00000111341","GO:0001502"
"ENSG00000111344","GO:0007165"
"ENSG00000111348","GO:0007266"
"ENSG00000111358","GO:0006281"
"ENSG00000111361","GO:0006413"
"ENSG00000111371","GO:0001504"
"ENSG00000111405","GO:0006508"
"ENSG00000111412","GO:2000640"
"ENSG00000111424","GO:0000122"
"ENSG00000111432","GO:0007186"
"ENSG00000111445","GO:0006260"
"ENSG00000111450","GO:0006886"
"ENSG00000111452","GO:0007166"
"ENSG00000111481","GO:0006886"
"ENSG00000111490","GO:0043547"
"ENSG00000111530","GO:0010265"
"ENSG00000111536","GO:0001819"
"ENSG00000111537","GO:0000122"
"ENSG00000111540","GO:0006886"
"ENSG00000111554","GO:0046600"
"ENSG00000111581","GO:0000973"
"ENSG00000111596","GO:0000122"
"ENSG00000111602","GO:0000076"
"ENSG00000111605","GO:0006397"
"ENSG00000111615","GO:0006364"
"ENSG00000111639","GO:0006412"
"ENSG00000111640","GO:0000226"
"ENSG00000111641","GO:0000027"
"ENSG00000111642","GO:0000122"
"ENSG00000111644","GO:0001675"
"ENSG00000111647","GO:0034498"
"ENSG00000111652","GO:0000338"
"ENSG00000111653","GO:0001558"
"ENSG00000111664","GO:0006884"
"ENSG00000111665","GO:0007049"
"ENSG00000111666","GO:0001558"
"ENSG00000111667","GO:0016567"
"ENSG00000111669","GO:0006094"
"ENSG00000111670","GO:0007040"
"ENSG00000111671","GO:0006511"
"ENSG00000111674","GO:0006094"
"ENSG00000111676","GO:0000122"
"ENSG00000111678","GO:0009791"
"ENSG00000111679","GO:0000165"
"ENSG00000111684","GO:0006656"
"ENSG00000111700","GO:0006805"
"ENSG00000111701","GO:0006397"
"ENSG00000111704","GO:0000122"
"ENSG00000111707","GO:0000122"
"ENSG00000111711","GO:0006888"
"ENSG00000111713","GO:0005978"
"ENSG00000111716","GO:0006089"
"ENSG00000111725","GO:0006468"
"ENSG00000111726","GO:0006054"
"ENSG00000111727","GO:0000122"
"ENSG00000111728","GO:0005975"
"ENSG00000111729","GO:0001818"
"ENSG00000111731","GO:0008286"
"ENSG00000111732","GO:0006397"
"ENSG00000111737","GO:0000281"
"ENSG00000111752","GO:0006338"
"ENSG00000111775","GO:0006091"
"ENSG00000111783","GO:0006357"
"ENSG00000111785","GO:0007186"
"ENSG00000111786","GO:0000380"
"ENSG00000111790","GO:0009611"
"ENSG00000111796","GO:0007166"
"ENSG00000111799","GO:0007155"
"ENSG00000111801","GO:0001817"
"ENSG00000111802","GO:0006302"
"ENSG00000111816","GO:0000122"
"ENSG00000111817","GO:0015012"
"ENSG00000111832","GO:0002181"
"ENSG00000111834","GO:0003341"
"ENSG00000111837","GO:0006468"
"ENSG00000111843","GO:0006783"
"ENSG00000111845","GO:0008283"
"ENSG00000111846","GO:0006024"
"ENSG00000111859","GO:0007010"
"ENSG00000111860","GO:0001764"
"ENSG00000111863","GO:0001934"
"ENSG00000111875","GO:0001649"
"ENSG00000111877","GO:0000724"
"ENSG00000111879","GO:0008150"
"ENSG00000111880","GO:0006370"
"ENSG00000111885","GO:0005975"
"ENSG00000111886","GO:0007165"
"ENSG00000111897","GO:0006658"
"ENSG00000111907","GO:0000086"
"ENSG00000111912","GO:0006357"
"ENSG00000111913","GO:0006935"
"ENSG00000111961","GO:0000209"
"ENSG00000111962","GO:0006477"
"ENSG00000111981","GO:0001916"
"ENSG00000112029","GO:0001556"
"ENSG00000112031","GO:0070126"
"ENSG00000112033","GO:0000122"
"ENSG00000112038","GO:0007187"
"ENSG00000112039","GO:0036297"
"ENSG00000112041","GO:0001895"
"ENSG00000112053","GO:0006821"
"ENSG00000112062","GO:0000077"
"ENSG00000112077","GO:0006873"
"ENSG00000112078","GO:0042327"
"ENSG00000112079","GO:0006468"
"ENSG00000112081","GO:0000398"
"ENSG00000112110","GO:0006412"
"ENSG00000112115","GO:0002225"
"ENSG00000112116","GO:0001819"
"ENSG00000112118","GO:0000727"
"ENSG00000112130","GO:0006302"
"ENSG00000112137","GO:0021987"
"ENSG00000112139","GO:0001764"
"ENSG00000112144","GO:0006468"
"ENSG00000112146","GO:0016567"
"ENSG00000112149","GO:0006952"
"ENSG00000112159","GO:0000027"
"ENSG00000112164","GO:0007166"
"ENSG00000112175","GO:0001501"
"ENSG00000112182","GO:0000122"
"ENSG00000112183","GO:0000381"
"ENSG00000112186","GO:0000902"
"ENSG00000112195","GO:0042110"
"ENSG00000112200","GO:0016925"
"ENSG00000112208","GO:0006457"
"ENSG00000112210","GO:0000045"
"ENSG00000112212","GO:0032367"
"ENSG00000112214","GO:0045944"
"ENSG00000112218","GO:0007186"
"ENSG00000112232","GO:0000381"
"ENSG00000112234","GO:0000422"
"ENSG00000112237","GO:0045023"
"ENSG00000112238","GO:0000122"
"ENSG00000112242","GO:0000082"
"ENSG00000112245","GO:0007049"
"ENSG00000112246","GO:0001657"
"ENSG00000112249","GO:0006307"
"ENSG00000112273","GO:0006338"
"ENSG00000112276","GO:0001921"
"ENSG00000112280","GO:0009887"
"ENSG00000112282","GO:0006355"
"ENSG00000112290","GO:0006898"
"ENSG00000112293","GO:0001503"
"ENSG00000112294","GO:0006105"
"ENSG00000112297","GO:0008150"
"ENSG00000112299","GO:0002526"
"ENSG00000112303","GO:0015939"
"ENSG00000112304","GO:0006629"
"ENSG00000112305","GO:0045648"
"ENSG00000112306","GO:0002181"
"ENSG00000112308","GO:0008150"
"ENSG00000112309","GO:0005975"
"ENSG00000112312","GO:0006275"
"ENSG00000112319","GO:0006281"
"ENSG00000112320","GO:0007605"
"ENSG00000112333","GO:0000122"
"ENSG00000112335","GO:0009617"
"ENSG00000112337","GO:0006796"
"ENSG00000112339","GO:0006412"
"ENSG00000112343","GO:0000209"
"ENSG00000112357","GO:0001764"
"ENSG00000112365","GO:0002244"
"ENSG00000112367","GO:0006661"
"ENSG00000112378","GO:0002934"
"ENSG00000112379","GO:0032012"
"ENSG00000112394","GO:0003333"
"ENSG00000112406","GO:0030323"
"ENSG00000112414","GO:0007166"
"ENSG00000112419","GO:0030036"
"ENSG00000112425","GO:0016239"
"ENSG00000112486","GO:0002407"
"ENSG00000112494","GO:0008150"
"ENSG00000112499","GO:0006812"
"ENSG00000112511","GO:0006325"
"ENSG00000112530","GO:0007286"
"ENSG00000112531","GO:0001570"
"ENSG00000112541","GO:0006198"
"ENSG00000112559","GO:0000122"
"ENSG00000112561","GO:0001892"
"ENSG00000112562","GO:0010595"
"ENSG00000112576","GO:0000079"
"ENSG00000112578","GO:0000462"
"ENSG00000112584","GO:0035357"
"ENSG00000112592","GO:0006352"
"ENSG00000112599","GO:0007168"
"ENSG00000112619","GO:0007155"
"ENSG00000112624","GO:0006338"
"ENSG00000112640","GO:0006470"
"ENSG00000112651","GO:0032543"
"ENSG00000112655","GO:0001736"
"ENSG00000112658","GO:0001569"
"ENSG00000112659","GO:0000226"
"ENSG00000112667","GO:0006195"
"ENSG00000112679","GO:0000122"
"ENSG00000112685","GO:0000281"
"ENSG00000112695","GO:0002082"
"ENSG00000112697","GO:0006855"
"ENSG00000112699","GO:0007219"
"ENSG00000112701","GO:0016925"
"ENSG00000112706","GO:0007601"
"ENSG00000112715","GO:0000122"
"ENSG00000112739","GO:0000398"
"ENSG00000112742","GO:0007051"
"ENSG00000112759","GO:0001504"
"ENSG00000112761","GO:0007155"
"ENSG00000112763","GO:0001817"
"ENSG00000112769","GO:0007155"
"ENSG00000112773","GO:0009617"
"ENSG00000112782","GO:0006821"
"ENSG00000112796","GO:0007154"
"ENSG00000112799","GO:0006954"
"ENSG00000112812","GO:0006508"
"ENSG00000112818","GO:0038004"
"ENSG00000112837","GO:0000122"
"ENSG00000112851","GO:0006605"
"ENSG00000112852","GO:0007155"
"ENSG00000112855","GO:0006412"
"ENSG00000112874","GO:0006402"
"ENSG00000112877","GO:0007051"
"ENSG00000112893","GO:0001701"
"ENSG00000112902","GO:0001755"
"ENSG00000112936","GO:0006956"
"ENSG00000112941","GO:0006302"
"ENSG00000112964","GO:0006897"
"ENSG00000112972","GO:0006084"
"ENSG00000112977","GO:0006417"
"ENSG00000112981","GO:0003341"
"ENSG00000112983","GO:0006325"
"ENSG00000112984","GO:0000281"
"ENSG00000112992","GO:0001933"
"ENSG00000112996","GO:0006915"
"ENSG00000113013","GO:0006611"
"ENSG00000113048","GO:0008283"
"ENSG00000113068","GO:0006457"
"ENSG00000113070","GO:0007165"
"ENSG00000113073","GO:0015701"
"ENSG00000113083","GO:0001649"
"ENSG00000113088","GO:0006508"
"ENSG00000113100","GO:0000902"
"ENSG00000113108","GO:0006355"
"ENSG00000113119","GO:0006606"
"ENSG00000113140","GO:0001937"
"ENSG00000113141","GO:0000278"
"ENSG00000113161","GO:0006695"
"ENSG00000113163","GO:0000902"
"ENSG00000113194","GO:0006986"
"ENSG00000113196","GO:0000122"
"ENSG00000113205","GO:0007155"
"ENSG00000113209","GO:0007155"
"ENSG00000113211","GO:0007155"
"ENSG00000113212","GO:0007155"
"ENSG00000113231","GO:0001662"
"ENSG00000113240","GO:0016310"
"ENSG00000113248","GO:0007155"
"ENSG00000113249","GO:0006911"
"ENSG00000113262","GO:0007196"
"ENSG00000113263","GO:0001819"
"ENSG00000113269","GO:0006511"
"ENSG00000113272","GO:0006400"
"ENSG00000113273","GO:0006914"
"ENSG00000113282","GO:0006897"
"ENSG00000113296","GO:0001938"
"ENSG00000113300","GO:0000289"
"ENSG00000113302","GO:0001817"
"ENSG00000113303","GO:0001817"
"ENSG00000113312","GO:0006457"
"ENSG00000113318","GO:0006281"
"ENSG00000113319","GO:0007265"
"ENSG00000113327","GO:0007165"
"ENSG00000113328","GO:0000079"
"ENSG00000113356","GO:0006359"
"ENSG00000113360","GO:0006364"
"ENSG00000113361","GO:0000902"
"ENSG00000113368","GO:0006998"
"ENSG00000113369","GO:0015031"
"ENSG00000113384","GO:0006890"
"ENSG00000113387","GO:0001111"
"ENSG00000113389","GO:0001501"
"ENSG00000113391","GO:0000381"
"ENSG00000113396","GO:0000038"
"ENSG00000113407","GO:0006435"
"ENSG00000113430","GO:0006357"
"ENSG00000113441","GO:0002480"
"ENSG00000113448","GO:0002027"
"ENSG00000113456","GO:0000077"
"ENSG00000113460","GO:0000027"
"ENSG00000113492","GO:0009436"
"ENSG00000113494","GO:0006694"
"ENSG00000113504","GO:0006811"
"ENSG00000113520","GO:0000122"
"ENSG00000113522","GO:0000019"
"ENSG00000113525","GO:0002639"
"ENSG00000113532","GO:0001574"
"ENSG00000113552","GO:0005975"
"ENSG00000113555","GO:0005977"
"ENSG00000113558","GO:0000209"
"ENSG00000113569","GO:0000972"
"ENSG00000113575","GO:0000278"
"ENSG00000113578","GO:0001525"
"ENSG00000113580","GO:0000122"
"ENSG00000113593","GO:0000398"
"ENSG00000113594","GO:0007166"
"ENSG00000113595","GO:0006886"
"ENSG00000113597","GO:0006888"
"ENSG00000113600","GO:0001906"
"ENSG00000113615","GO:0006886"
"ENSG00000113621","GO:0045880"
"ENSG00000113643","GO:0006418"
"ENSG00000113645","GO:0000122"
"ENSG00000113648","GO:0000122"
"ENSG00000113649","GO:0000122"
"ENSG00000113657","GO:0010976"
"ENSG00000113658","GO:0000122"
"ENSG00000113712","GO:0006468"
"ENSG00000113716","GO:0008150"
"ENSG00000113719","GO:0006888"
"ENSG00000113721","GO:0001525"
"ENSG00000113722","GO:0006357"
"ENSG00000113732","GO:0007035"
"ENSG00000113734","GO:0006890"
"ENSG00000113739","GO:0006874"
"ENSG00000113742","GO:0002931"
"ENSG00000113749","GO:0001696"
"ENSG00000113758","GO:0001701"
"ENSG00000113763","GO:0006915"
"ENSG00000113790","GO:0006635"
"ENSG00000113805","GO:0007155"
"ENSG00000113810","GO:0000070"
"ENSG00000113811","GO:0002230"
"ENSG00000113812","GO:0000723"
"ENSG00000113838","GO:0008360"
"ENSG00000113851","GO:0016567"
"ENSG00000113889","GO:0006954"
"ENSG00000113905","GO:0001525"
"ENSG00000113916","GO:0000122"
"ENSG00000113924","GO:0006559"
"ENSG00000113946","GO:0007155"
"ENSG00000113966","GO:0006612"
"ENSG00000113971","GO:0001822"
"ENSG00000114013","GO:0002250"
"ENSG00000114019","GO:0001525"
"ENSG00000114021","GO:0006107"
"ENSG00000114023","GO:0006919"
"ENSG00000114026","GO:0006284"
"ENSG00000114030","GO:0000018"
"ENSG00000114054","GO:0006631"
"ENSG00000114062","GO:0000209"
"ENSG00000114098","GO:0043161"
"ENSG00000114107","GO:0060271"
"ENSG00000114113","GO:0006776"
"ENSG00000114115","GO:0002138"
"ENSG00000114120","GO:0000002"
"ENSG00000114124","GO:0006468"
"ENSG00000114125","GO:0006511"
"ENSG00000114126","GO:0006357"
"ENSG00000114127","GO:0000956"
"ENSG00000114166","GO:0000122"
"ENSG00000114200","GO:0006581"
"ENSG00000114204","GO:0010951"
"ENSG00000114209","GO:0001525"
"ENSG00000114251","GO:0001736"
"ENSG00000114268","GO:0006000"
"ENSG00000114270","GO:0007155"
"ENSG00000114279","GO:0007165"
"ENSG00000114302","GO:0035556"
"ENSG00000114315","GO:0000122"
"ENSG00000114316","GO:0000244"
"ENSG00000114331","GO:0030029"
"ENSG00000114346","GO:0000281"
"ENSG00000114349","GO:0001580"
"ENSG00000114353","GO:0001973"
"ENSG00000114354","GO:0006888"
"ENSG00000114374","GO:0007179"
"ENSG00000114378","GO:0000302"
"ENSG00000114383","GO:0001779"
"ENSG00000114388","GO:0010508"
"ENSG00000114391","GO:0000027"
"ENSG00000114395","GO:0055085"
"ENSG00000114416","GO:0000381"
"ENSG00000114423","GO:0002669"
"ENSG00000114439","GO:0006357"
"ENSG00000114446","GO:0001843"
"ENSG00000114450","GO:0007186"
"ENSG00000114455","GO:0001817"
"ENSG00000114473","GO:0007286"
"ENSG00000114480","GO:0005977"
"ENSG00000114487","GO:0001662"
"ENSG00000114491","GO:0006207"
"ENSG00000114503","GO:0000184"
"ENSG00000114520","GO:0015031"
"ENSG00000114541","GO:0090162"
"ENSG00000114544","GO:0035725"
"ENSG00000114547","GO:0001932"
"ENSG00000114554","GO:0007162"
"ENSG00000114573","GO:0006879"
"ENSG00000114626","GO:0006414"
"ENSG00000114631","GO:0050901"
"ENSG00000114638","GO:0009617"
"ENSG00000114646","GO:0007010"
"ENSG00000114648","GO:0007049"
"ENSG00000114650","GO:0001666"
"ENSG00000114670","GO:0006468"
"ENSG00000114686","GO:0006412"
"ENSG00000114698","GO:0017121"
"ENSG00000114735","GO:0006306"
"ENSG00000114737","GO:0001558"
"ENSG00000114738","GO:0000165"
"ENSG00000114739","GO:0000122"
"ENSG00000114742","GO:0000724"
"ENSG00000114745","GO:0007030"
"ENSG00000114757","GO:0016560"
"ENSG00000114767","GO:0006364"
"ENSG00000114770","GO:0006805"
"ENSG00000114771","GO:0006629"
"ENSG00000114779","GO:0045944"
"ENSG00000114784","GO:0006413"
"ENSG00000114790","GO:0001886"
"ENSG00000114796","GO:0016567"
"ENSG00000114805","GO:0016042"
"ENSG00000114812","GO:0007166"
"ENSG00000114841","GO:0003351"
"ENSG00000114850","GO:0006614"
"ENSG00000114853","GO:0006357"
"ENSG00000114854","GO:0002086"
"ENSG00000114857","GO:0000413"
"ENSG00000114859","GO:0006821"
"ENSG00000114861","GO:0000122"
"ENSG00000114867","GO:0001662"
"ENSG00000114902","GO:0006465"
"ENSG00000114904","GO:0000278"
"ENSG00000114923","GO:0015701"
"ENSG00000114933","GO:0000723"
"ENSG00000114942","GO:0006414"
"ENSG00000114948","GO:0006508"
"ENSG00000114956","GO:0008617"
"ENSG00000114978","GO:0001934"
"ENSG00000114982","GO:0006325"
"ENSG00000114988","GO:0006457"
"ENSG00000114993","GO:0000281"
"ENSG00000114999","GO:0000226"
"ENSG00000115008","GO:0001660"
"ENSG00000115009","GO:0002548"
"ENSG00000115020","GO:0006612"
"ENSG00000115041","GO:0000122"
"ENSG00000115053","GO:0001525"
"ENSG00000115085","GO:0002250"
"ENSG00000115091","GO:0007163"
"ENSG00000115107","GO:0006915"
"ENSG00000115109","GO:0001701"
"ENSG00000115112","GO:0000122"
"ENSG00000115128","GO:0000398"
"ENSG00000115129","GO:0006739"
"ENSG00000115137","GO:0006886"
"ENSG00000115138","GO:0006091"
"ENSG00000115145","GO:0007165"
"ENSG00000115155","GO:0007605"
"ENSG00000115159","GO:0006072"
"ENSG00000115163","GO:0000132"
"ENSG00000115165","GO:0030155"
"ENSG00000115170","GO:0001569"
"ENSG00000115183","GO:0007520"
"ENSG00000115194","GO:0010043"
"ENSG00000115204","GO:0000002"
"ENSG00000115207","GO:0006383"
"ENSG00000115211","GO:0001541"
"ENSG00000115216","GO:0006888"
"ENSG00000115221","GO:0000902"
"ENSG00000115226","GO:0050728"
"ENSG00000115232","GO:0002387"
"ENSG00000115233","GO:0000724"
"ENSG00000115234","GO:0001822"
"ENSG00000115239","GO:0016567"
"ENSG00000115241","GO:0006470"
"ENSG00000115252","GO:0007165"
"ENSG00000115255","GO:0007029"
"ENSG00000115257","GO:0007339"
"ENSG00000115263","GO:0006094"
"ENSG00000115266","GO:0000226"
"ENSG00000115267","GO:0002753"
"ENSG00000115268","GO:0000028"
"ENSG00000115271","GO:0061025"
"ENSG00000115274","GO:0000723"
"ENSG00000115275","GO:0006457"
"ENSG00000115286","GO:0006120"
"ENSG00000115289","GO:0000122"
"ENSG00000115290","GO:0007165"
"ENSG00000115295","GO:0031122"
"ENSG00000115297","GO:0001707"
"ENSG00000115306","GO:0000281"
"ENSG00000115307","GO:0009615"
"ENSG00000115310","GO:0001825"
"ENSG00000115317","GO:0006508"
"ENSG00000115318","GO:0001837"
"ENSG00000115325","GO:0007165"
"ENSG00000115339","GO:0005975"
"ENSG00000115350","GO:0006261"
"ENSG00000115353","GO:0002118"
"ENSG00000115355","GO:0001932"
"ENSG00000115361","GO:0001659"
"ENSG00000115363","GO:0006914"
"ENSG00000115364","GO:0032543"
"ENSG00000115365","GO:0005975"
"ENSG00000115368","GO:0006364"
"ENSG00000115380","GO:0006355"
"ENSG00000115386","GO:0007165"
"ENSG00000115392","GO:0006281"
"ENSG00000115414","GO:0001525"
"ENSG00000115415","GO:0000122"
"ENSG00000115419","GO:0001967"
"ENSG00000115421","GO:0006378"
"ENSG00000115423","GO:0060294"
"ENSG00000115425","GO:0006633"
"ENSG00000115446","GO:0034394"
"ENSG00000115457","GO:0007565"
"ENSG00000115461","GO:0001558"
"ENSG00000115464","GO:0016055"
"ENSG00000115468","GO:0031175"
"ENSG00000115474","GO:0006813"
"ENSG00000115484","GO:0006457"
"ENSG00000115486","GO:0007596"
"ENSG00000115488","GO:0006516"
"ENSG00000115504","GO:0006897"
"ENSG00000115507","GO:0006357"
"ENSG00000115514","GO:0000226"
"ENSG00000115520","GO:0006744"
"ENSG00000115523","GO:0006968"
"ENSG00000115524","GO:0000245"
"ENSG00000115525","GO:0001574"
"ENSG00000115526","GO:0007155"
"ENSG00000115539","GO:0001525"
"ENSG00000115541","GO:0001649"
"ENSG00000115548","GO:0006338"
"ENSG00000115556","GO:0007340"
"ENSG00000115561","GO:0001778"
"ENSG00000115568","GO:0006357"
"ENSG00000115590","GO:0006955"
"ENSG00000115592","GO:0005978"
"ENSG00000115593","GO:0006338"
"ENSG00000115594","GO:0006954"
"ENSG00000115596","GO:0001658"
"ENSG00000115598","GO:0006954"
"ENSG00000115602","GO:0002826"
"ENSG00000115604","GO:0006954"
"ENSG00000115607","GO:0006954"
"ENSG00000115616","GO:0006811"
"ENSG00000115641","GO:0000122"
"ENSG00000115648","GO:0006886"
"ENSG00000115652","GO:0033320"
"ENSG00000115657","GO:0006778"
"ENSG00000115661","GO:0045944"
"ENSG00000115665","GO:0001701"
"ENSG00000115677","GO:0006869"
"ENSG00000115685","GO:0035307"
"ENSG00000115687","GO:0006468"
"ENSG00000115694","GO:0006468"
"ENSG00000115705","GO:0006590"
"ENSG00000115718","GO:0006508"
"ENSG00000115738","GO:0000122"
"ENSG00000115750","GO:0001188"
"ENSG00000115758","GO:0001822"
"ENSG00000115760","GO:0006468"
"ENSG00000115761","GO:0000462"
"ENSG00000115762","GO:0045595"
"ENSG00000115806","GO:0006996"
"ENSG00000115808","GO:0007626"
"ENSG00000115816","GO:0045944"
"ENSG00000115825","GO:0006468"
"ENSG00000115827","GO:0016567"
"ENSG00000115828","GO:0017186"
"ENSG00000115839","GO:0007420"
"ENSG00000115840","GO:0006094"
"ENSG00000115844","GO:0000122"
"ENSG00000115850","GO:0005990"
"ENSG00000115866","GO:0006412"
"ENSG00000115875","GO:0000398"
"ENSG00000115884","GO:0001657"
"ENSG00000115896","GO:0006629"
"ENSG00000115902","GO:0006865"
"ENSG00000115904","GO:0001782"
"ENSG00000115919","GO:0006569"
"ENSG00000115935","GO:0006457"
"ENSG00000115942","GO:0000122"
"ENSG00000115944","GO:0002082"
