,root,d+,d-
GO:0009826,3,3,1
GO:0042711,5,1,0
GO:0060999,3,3,1
GO:1902462,5,3,0
GO:1901165,3,6,0
GO:0010966,4,2,2
GO:0032368,4,3,11
GO:0060211,5,2,2
GO:2000834,5,2,1
GO:0036098,4,1,0
GO:1903902,3,3,3
GO:0007252,6,2,3
GO:1903904,6,3,0
GO:0032233,4,5,1
GO:0035809,4,2,2
GO:0033623,5,2,2
GO:2000409,5,4,1
GO:0061157,5,3,6
GO:0042104,7,3,0
GO:1902956,7,2,2
GO:0030900,3,2,10
GO:0030397,5,2,1
GO:0010665,7,2,2
GO:0002385,4,1,4
GO:2000254,4,2,2
GO:0060662,5,2,0
GO:0032824,6,4,1
GO:0120189,4,4,0
GO:0001794,6,1,4
GO:1904668,7,2,0
GO:0014020,6,2,2
GO:0009597,4,1,0
GO:0010286,4,1,1
GO:0019852,4,4,1
GO:0045766,4,3,3
GO:1902222,6,3,2
GO:0021623,4,2,0
GO:0017192,6,2,0
GO:0036342,3,1,0
GO:0001806,6,2,3
GO:0072676,4,1,6
GO:0030322,4,1,0
GO:2000222,4,4,1
GO:0042868,7,1,1
GO:0090716,3,2,4
GO:0090370,6,3,0
GO:1905590,5,1,0
GO:1904800,6,3,0
GO:0070572,3,5,1
GO:1990256,4,1,0
GO:0140459,4,1,0
GO:0036484,6,2,1
GO:0071394,6,4,2
GO:0098758,5,1,1
GO:0090027,5,4,0
GO:0061180,5,2,3
GO:1901017,5,3,1
GO:1904424,4,1,3
GO:0070729,7,1,3
GO:1903972,3,3,2
GO:0033686,4,3,0
GO:0043651,4,3,0
GO:0043634,7,1,0
GO:0072383,6,2,0
GO:0019220,5,2,8
GO:0051234,2,1,6
GO:0002880,6,2,1
GO:0032306,4,3,1
GO:0046131,6,2,3
GO:0002730,5,3,4
GO:0097068,4,5,1
GO:0002300,8,2,0
GO:0045685,4,2,6
GO:1902010,6,2,0
GO:0070837,5,2,0
GO:0050860,4,3,0
GO:0061302,5,1,3
GO:0031034,5,2,1
GO:1901508,4,3,1
GO:0036368,5,1,0
GO:0045860,7,3,6
GO:1905314,4,1,2
GO:1903037,5,2,5
GO:0043312,4,3,3
GO:0002225,4,4,2
GO:1900826,3,3,0
GO:1901052,4,3,1
GO:0030166,6,2,5
GO:0046219,6,3,0
GO:2000981,5,3,1
GO:0035429,6,1,0
GO:0008295,8,2,2
GO:1900155,3,3,0
GO:0097533,4,3,0
GO:0003013,3,1,4
GO:0010878,4,1,4
GO:0040009,3,1,2
GO:0140157,6,2,0
GO:0046037,7,2,2
GO:0015797,4,2,0
GO:0021577,3,2,1
GO:0042853,7,3,1
GO:0008406,4,3,7
GO:0044598,4,6,0
GO:0043200,4,2,10
GO:0003205,3,2,5
GO:0098962,5,3,0
GO:1904291,4,4,0
GO:2000560,6,3,0
GO:0019249,5,3,2
GO:0060546,5,3,0
GO:0030252,7,1,3
GO:1904735,6,2,1
GO:0051248,4,3,12
GO:1903052,6,3,2
GO:1901856,4,3,1
GO:1905770,4,2,3
GO:0021756,3,2,4
GO:0000961,5,3,0
GO:1903444,5,3,0
GO:0071705,4,1,55
GO:0000495,8,2,0
GO:1905464,6,3,1
GO:2001238,5,3,2
GO:1902106,4,3,3
GO:0044829,3,3,0
GO:1902600,5,2,3
GO:0048337,5,4,0
GO:0110075,4,2,2
GO:0032693,4,3,0
GO:0050808,5,1,16
GO:0006419,6,1,1
GO:0071947,8,2,0
GO:0072167,5,3,2
GO:0021703,4,2,0
GO:0034633,6,2,0
GO:0072227,5,3,0
GO:0010692,6,1,2
GO:2000300,5,3,3
GO:0042635,3,3,0
GO:0018107,6,2,5
GO:0032902,3,1,0
GO:0002576,4,2,2
GO:0032705,4,3,0
GO:0106074,4,2,0
GO:0097370,7,1,0
GO:1903402,5,3,1
GO:0099517,4,2,1
GO:0010967,4,4,1
GO:0060231,5,1,2
GO:1900756,6,1,2
GO:0043542,5,1,6
GO:0022027,5,2,0
GO:2000181,4,3,3
GO:0002191,5,1,2
GO:0097368,4,1,2
GO:0007080,4,3,2
GO:1903538,3,3,0
GO:1905033,2,3,2
GO:0002889,7,2,8
GO:0060598,5,2,0
GO:0006924,5,2,2
GO:0034091,4,2,3
GO:0033345,8,1,0
GO:1905516,3,3,0
GO:0002082,7,2,2
GO:0033861,6,2,0
GO:0043011,5,3,1
GO:2000318,6,3,1
GO:1990840,3,1,1
GO:0071407,5,2,43
GO:0003407,3,2,5
GO:1905952,3,2,3
GO:0007494,5,1,2
GO:1901053,5,4,0
GO:0048755,3,2,3
GO:0097035,3,2,3
GO:0021993,4,3,0
GO:1905134,3,4,1
GO:0045141,4,3,1
GO:1904531,7,2,0
GO:1905463,6,3,1
GO:0009914,4,2,2
GO:0035136,5,1,2
GO:0061824,7,1,0
GO:1902263,4,2,0
GO:0021631,4,2,2
GO:0060736,3,3,1
GO:0060035,4,2,0
GO:0050798,6,1,3
GO:0035019,3,1,4
GO:2000696,5,2,4
GO:0060945,5,3,0
GO:1901861,3,2,5
GO:2000001,4,3,3
GO:0042921,7,1,3
GO:1903168,6,2,0
GO:0005996,3,2,5
GO:2000226,5,2,1
GO:0006304,5,2,5
GO:0070092,5,2,2
GO:0031945,4,5,1
GO:0006640,6,2,0
GO:0010925,7,2,0
GO:0042662,5,4,0
GO:0031930,3,1,0
GO:0090731,4,2,1
GO:0062175,5,4,0
GO:0000479,7,1,5
GO:0086013,6,3,7
GO:1900182,4,3,3
GO:1901031,5,2,2
GO:0006919,10,1,1
GO:0003360,3,1,0
GO:0032042,6,2,6
GO:0050905,4,1,4
GO:0001554,3,2,1
GO:0097178,7,2,3
GO:0006627,6,2,2
GO:0031054,9,1,3
GO:0032636,3,1,2
GO:0033591,5,3,1
GO:0046627,4,4,0
GO:0030148,5,3,9
GO:0034182,5,2,4
GO:0009309,5,2,1
GO:0003188,3,2,4
GO:0035470,5,4,0
GO:0045913,3,3,5
GO:0072734,6,3,0
GO:0001909,3,2,8
GO:0006777,5,2,0
GO:0051308,4,2,0
GO:0005979,6,3,2
GO:0001932,6,3,13
GO:0086073,5,3,0
GO:2000634,7,2,2
GO:0031053,9,1,3
GO:0019882,2,1,13
GO:0008150,0,0,22
GO:0000467,8,2,0
GO:0010566,5,3,5
GO:0033025,3,4,2
GO:0097070,6,1,0
GO:0034373,5,1,0
GO:0060966,6,2,3
GO:0035456,5,1,1
GO:0032402,5,3,2
GO:1902214,5,2,2
GO:2000286,6,2,0
GO:0050976,5,2,0
GO:1903146,5,3,3
GO:0071243,4,2,3
GO:0048008,6,1,6
GO:0061437,5,2,2
GO:0006939,5,1,12
GO:0150072,6,2,0
GO:0016075,6,2,2
GO:0045740,5,3,1
GO:0060558,6,1,2
GO:0015910,5,4,0
GO:1905169,5,2,1
GO:0061349,6,2,0
GO:1905599,4,1,0
GO:0043030,4,2,3
GO:1903329,4,3,1
GO:0150118,4,3,1
GO:0033383,5,2,1
GO:0001935,4,1,5
GO:0032536,5,1,2
GO:1901096,5,4,2
GO:0061001,4,4,2
GO:0070094,5,3,0
GO:1903405,8,1,1
GO:0060997,4,5,3
GO:2000852,7,2,1
GO:1904298,3,3,1
GO:0009755,3,2,7
GO:1902623,4,3,1
GO:0002625,4,3,0
GO:1901956,5,5,0
GO:0090304,4,2,4
GO:0090277,4,4,7
GO:0070962,5,4,1
GO:0014050,4,5,0
GO:0030177,4,3,2
GO:0097359,5,1,0
GO:0048619,4,2,0
GO:0072522,5,3,6
GO:0043276,5,1,3
GO:0000966,7,1,4
GO:0007274,8,1,3
GO:0003174,5,1,1
GO:0060764,4,2,0
GO:0033151,4,1,2
GO:1990519,4,4,0
GO:0061014,4,4,5
GO:0005997,5,1,1
GO:0030968,3,3,6
GO:0045647,5,3,0
GO:0032507,3,2,6
GO:1902871,5,3,0
GO:0030704,3,4,0
GO:0071226,4,2,0
GO:0007501,4,2,5
GO:0002863,4,4,1
GO:1904996,6,3,2
GO:0060073,4,2,2
GO:1905647,5,2,3
GO:0071355,6,2,1
GO:0019441,5,2,0
GO:0036023,4,3,0
GO:0061103,4,2,0
GO:1905151,6,3,0
GO:2000478,5,3,0
GO:0034377,3,3,3
GO:0034031,7,2,5
GO:0045762,6,3,1
GO:0046521,6,2,0
GO:1904520,5,2,0
GO:0031583,4,1,0
GO:0030593,5,2,3
GO:0072053,3,2,0
GO:0070716,7,2,0
GO:0042177,4,4,6
GO:0030225,6,2,4
GO:0060420,4,3,3
GO:0060335,5,4,0
GO:0016540,6,1,0
GO:0140053,6,1,4
GO:0002366,3,2,4
GO:0033567,6,2,1
GO:0038001,4,1,0
GO:1904389,5,1,0
GO:0045324,3,2,2
GO:0030581,4,2,1
GO:0034255,4,4,0
GO:1905483,6,2,2
GO:0043482,3,3,1
GO:0120127,4,1,1
GO:0006564,7,2,0
GO:1903457,5,3,0
GO:0006049,5,3,0
GO:0140639,4,2,0
GO:1905162,5,2,1
GO:1903913,4,3,1
GO:2000643,4,3,0
GO:0035567,5,1,6
GO:0042590,5,2,2
GO:0009163,5,4,5
GO:0070831,6,2,1
GO:1901629,5,2,1
GO:1990834,3,1,0
GO:1905044,6,2,2
GO:0033013,4,2,6
GO:2000641,4,3,2
GO:0002100,8,2,0
GO:0060481,6,2,1
GO:1904106,5,1,0
GO:1904569,7,2,1
GO:0048200,4,3,1
GO:1902751,5,3,2
GO:0032509,4,2,2
GO:1904510,5,4,0
GO:0150175,6,2,0
GO:0006687,5,2,6
GO:0007275,2,2,21
GO:0060761,3,3,2
GO:0043632,5,1,3
GO:1901615,3,1,20
GO:0071583,5,4,1
GO:0042060,4,1,9
GO:0003404,4,3,0
GO:0030318,4,1,2
GO:0045606,4,4,2
GO:0038096,4,3,3
GO:0046038,7,3,0
GO:0019228,4,2,3
GO:0036294,5,2,3
GO:0097102,5,2,0
GO:0034036,7,3,1
GO:0035457,6,2,0
GO:0046603,4,3,0
GO:0072489,3,2,0
GO:0061154,5,2,4
GO:2000374,4,2,1
GO:0060322,3,1,4
GO:0042026,3,1,2
GO:1901186,4,3,2
GO:0007549,7,1,1
GO:0098749,4,2,0
GO:0120169,6,2,0
GO:0010874,7,2,2
GO:0000022,4,4,3
GO:0006388,7,2,1
GO:0071548,5,2,1
GO:0032386,4,3,20
GO:0032765,6,3,0
GO:0021544,3,2,4
GO:0060353,3,2,2
GO:0030520,6,1,3
GO:0032878,3,2,1
GO:0032789,7,1,0
GO:1990828,4,1,0
GO:0034454,6,1,1
GO:0032892,3,3,9
GO:0010835,5,1,1
GO:0033572,5,2,0
GO:0002397,7,1,1
GO:1900153,5,3,0
GO:1990603,8,1,0
GO:0061620,6,1,2
GO:1900240,3,3,1
GO:0071402,3,1,4
GO:0043243,4,3,4
GO:1902287,6,2,0
GO:0070295,5,2,0
GO:0033875,6,1,5
GO:0032907,4,1,2
GO:0051938,6,3,2
GO:0035812,5,2,3
GO:0006886,4,3,18
GO:0034151,5,2,0
GO:0042496,7,2,0
GO:0038170,4,2,0
GO:1903311,5,2,6
GO:0048609,2,1,17
GO:0086016,6,2,2
GO:0097154,5,1,3
GO:0005976,4,2,5
GO:0061872,5,1,2
GO:0043412,4,1,7
GO:0032637,3,1,3
GO:0036118,5,1,2
GO:1904874,2,3,0
GO:0019509,6,1,0
GO:0097421,5,2,0
GO:1900085,8,4,0
GO:0099172,4,2,4
GO:0002862,4,4,2
GO:1903674,6,2,1
GO:0009439,4,2,1
GO:0032780,4,2,2
GO:0042403,3,3,2
GO:0002721,5,3,0
GO:1902267,4,2,2
GO:0051490,6,3,0
GO:0010518,7,2,3
GO:0097581,6,1,5
GO:0141187,5,1,3
GO:1904447,4,2,0
GO:0010792,7,2,0
GO:2000426,5,3,0
GO:0032929,5,3,0
GO:0019527,6,2,1
GO:0003208,4,2,4
GO:2000752,4,5,1
GO:1904580,4,2,1
GO:0060305,6,1,0
GO:0099624,6,1,2
GO:0048852,3,3,1
GO:0006874,5,2,5
GO:0110002,6,2,0
GO:0051838,5,1,0
GO:0043129,4,1,0
GO:0000017,8,1,0
GO:0035879,6,1,0
GO:0003318,5,1,1
GO:0070662,4,1,3
GO:0021823,6,1,1
GO:1901254,4,3,0
GO:0010944,7,1,0
GO:1904150,5,4,0
GO:0003416,4,1,1
GO:1902159,6,1,1
GO:0046628,4,4,1
GO:0006663,5,4,0
GO:0033140,7,3,0
GO:0006536,6,2,10
GO:0090398,3,2,5
GO:0042713,3,2,0
GO:0002352,3,1,0
GO:0060116,4,4,1
GO:0046036,7,2,2
GO:0045633,5,3,1
GO:0099174,5,2,2
GO:0006303,7,1,5
GO:0065001,3,2,2
GO:2000589,5,2,3
GO:0046642,7,4,3
GO:1902824,5,3,0
GO:0072178,5,2,2
GO:0031943,4,4,3
GO:1904674,4,3,0
GO:0002693,4,3,3
GO:0033499,7,1,0
GO:0032655,4,2,2
GO:0019320,5,2,5
GO:0023041,3,1,1
GO:1905699,3,3,1
GO:0046379,5,1,1
GO:0021930,6,1,3
GO:0046394,5,2,17
GO:0021888,6,2,1
GO:0014895,4,2,0
GO:0050674,4,1,2
GO:0034660,6,1,10
GO:0071222,5,4,2
GO:0046632,6,2,10
GO:2000308,5,3,0
GO:0072274,4,2,0
GO:0032681,5,3,1
GO:0003376,4,2,0
GO:0010800,7,3,0
GO:1902435,3,3,1
GO:0060426,5,2,0
GO:0048007,4,2,0
GO:0010470,4,3,1
GO:0036514,7,1,1
GO:1903749,5,3,1
GO:1905673,6,3,0
GO:0044793,2,2,3
GO:0006297,6,2,0
GO:0098586,4,1,0
GO:0021502,3,2,0
GO:1901318,3,5,0
GO:0060123,5,2,2
GO:0021563,5,1,1
GO:0070294,5,2,0
GO:0006549,5,2,2
GO:0060312,4,3,3
GO:0010025,6,2,0
GO:0046720,6,2,0
GO:0048341,5,2,1
GO:0021683,3,3,2
GO:0031115,5,5,1
GO:0060351,5,2,2
GO:0071211,4,2,1
GO:0060716,4,3,0
GO:1905595,6,1,2
GO:0050482,6,2,3
GO:1902041,6,2,3
GO:0032071,6,1,3
GO:0001991,6,1,2
GO:0060094,4,3,0
GO:0170041,4,3,16
GO:1902476,5,3,0
GO:1902622,4,2,4
GO:0002661,4,2,2
GO:1902247,6,3,0
GO:0036046,6,1,1
GO:0045765,4,3,5
GO:1903543,4,4,0
GO:0055002,5,2,1
GO:0032792,5,1,0
GO:0001581,6,2,0
GO:0039534,4,3,0
GO:0044062,4,3,3
GO:0032984,5,2,15
GO:1904124,5,2,3
GO:0034775,5,2,1
GO:0051129,3,3,22
GO:0008306,5,1,4
GO:0051631,5,2,0
GO:0006288,7,2,0
GO:0045745,4,3,8
GO:0019637,3,2,20
GO:0033762,5,1,1
GO:1904075,4,3,0
GO:0009199,6,1,4
GO:0006612,5,2,5
GO:0071385,7,2,4
GO:1903720,7,3,0
GO:0032802,5,3,3
GO:1903625,4,4,1
GO:1990773,5,1,3
GO:0032740,4,3,1
GO:0001768,5,2,3
GO:1900260,6,2,0
GO:0006002,4,3,1
GO:0050774,5,4,0
GO:1903618,4,2,1
GO:0001516,8,2,4
GO:0090102,3,2,1
GO:1900152,6,3,1
GO:0048682,4,3,4
GO:0033044,5,2,8
GO:2000573,5,4,4
GO:0007174,5,2,0
GO:0045747,4,3,0
GO:0090315,5,4,0
GO:1901252,4,2,2
GO:0070665,4,3,4
GO:0061101,5,2,5
GO:0034975,3,1,1
GO:1902229,4,3,3
GO:0043392,5,2,2
GO:0032685,4,4,0
GO:1990683,4,1,0
GO:0046295,6,3,1
GO:0042369,5,4,0
GO:0032691,5,3,0
GO:0030043,7,1,0
GO:0006481,5,2,0
GO:0015734,5,2,0
GO:0051179,1,1,10
GO:0002480,6,1,0
GO:1903937,4,2,0
GO:0032364,4,1,0
GO:0007291,3,3,0
GO:1904222,6,2,0
GO:0001895,4,1,3
GO:0019244,6,2,0
GO:0010876,3,1,5
GO:1905036,5,3,0
GO:1903659,4,2,2
GO:0072203,4,2,3
GO:0006903,2,3,3
GO:0002518,5,1,0
GO:0032101,3,2,16
GO:1905232,5,4,0
GO:1901128,5,2,0
GO:0060074,3,3,4
GO:0070243,8,2,2
GO:0043903,2,2,4
GO:0072234,5,3,12
GO:0072276,5,3,1
GO:0001838,5,2,4
GO:0043519,5,3,0
GO:0051124,3,3,2
GO:0090070,4,3,0
GO:0002026,3,2,4
GO:0033045,5,3,4
GO:0031589,3,1,6
GO:0031424,2,2,1
GO:0015723,5,2,0
GO:0098927,4,1,2
GO:0045987,4,3,3
GO:0021681,3,2,2
GO:1901954,6,4,1
GO:0015871,5,2,0
GO:2000546,5,4,0
GO:0000963,7,3,4
GO:0072079,6,2,3
GO:0097213,4,2,1
GO:0015843,6,3,1
GO:0032194,7,1,0
GO:0034230,4,1,0
GO:0070845,6,2,0
GO:0044743,4,2,3
GO:1904582,3,3,0
GO:0035542,5,2,2
GO:0048626,4,2,0
GO:0000338,8,1,0
GO:0045162,6,1,0
GO:2000822,4,4,1
GO:0014032,5,2,2
GO:0001573,4,2,2
GO:1902576,4,4,1
GO:0071361,6,2,0
GO:0086070,4,1,2
GO:0031293,6,1,0
GO:0009446,8,2,2
GO:1902105,4,2,5
GO:1900864,6,2,1
GO:0061197,3,3,1
GO:1904073,4,3,1
GO:2001287,4,3,0
GO:0035544,4,4,0
GO:0033209,5,2,3
GO:0042752,2,2,5
GO:2001204,4,2,2
GO:0038130,7,1,3
GO:0031641,3,3,2
GO:0003419,3,2,0
GO:0002747,3,1,0
GO:0008154,5,1,3
GO:0002812,6,2,0
GO:0072038,4,2,3
GO:0042308,5,5,0
GO:0051387,4,4,0
GO:0042078,4,2,1
GO:0060509,6,1,0
GO:0042451,6,3,1
GO:0060280,3,4,0
GO:0002606,4,3,0
GO:1904948,4,2,2
GO:1901257,4,3,1
GO:0033131,5,2,2
GO:0035878,3,2,1
GO:0002635,3,4,0
GO:0072194,5,2,2
GO:0018023,6,1,0
GO:0070314,3,1,3
GO:0097049,6,1,3
GO:0045627,5,3,0
GO:0032262,5,3,1
GO:1904333,4,4,0
GO:0032383,7,3,2
GO:0061379,3,2,0
GO:0071395,5,3,0
GO:0032924,7,1,4
GO:0014053,4,5,0
GO:0001928,4,3,0
GO:0030511,4,4,0
GO:0141084,5,2,4
GO:0099403,5,2,2
GO:0002685,3,3,7
GO:1900117,3,2,2
GO:0098810,4,2,3
GO:1904746,3,4,4
GO:0090308,6,2,2
GO:1904262,6,3,0
GO:0071585,3,2,1
GO:1901074,6,2,1
GO:0003207,3,2,4
GO:0045623,4,5,3
GO:1903056,5,2,0
GO:0009653,2,2,72
GO:0006583,5,2,0
GO:0032008,5,3,2
GO:1902499,9,3,0
GO:1904377,4,3,4
GO:0000917,5,1,0
GO:0045940,4,3,5
GO:1902904,4,3,10
GO:0018205,6,1,14
GO:0030890,6,4,0
GO:2000011,3,2,0
GO:0045429,4,4,0
GO:1901733,5,3,0
GO:0038129,7,1,3
GO:0072239,5,2,2
GO:0010883,3,2,4
GO:0098964,5,2,0
GO:0030206,5,4,0
GO:1901698,3,1,14
GO:0010614,4,3,2
GO:2000397,4,4,0
GO:0034115,5,4,0
GO:0090181,4,3,3
GO:0099527,4,1,1
GO:0014741,3,3,2
GO:0009064,5,2,6
GO:0032770,6,2,5
GO:0035212,2,3,0
GO:0032679,5,2,1
GO:0072003,3,2,1
GO:0046755,2,2,2
GO:1901255,7,2,0
GO:1905564,6,3,0
GO:2000368,3,4,0
GO:0031345,4,3,6
GO:0032981,7,2,0
GO:0007506,3,4,0
GO:0006210,7,2,0
GO:0032716,4,3,0
GO:0050917,7,1,0
GO:0030808,4,3,3
GO:1904350,5,2,3
GO:0021957,8,1,1
GO:1902963,6,3,0
GO:0060218,5,2,3
GO:0006952,3,1,9
GO:0046177,5,3,0
GO:1901632,4,2,2
GO:0036150,5,1,0
GO:0090615,8,2,0
GO:0022600,3,2,13
GO:0046110,6,1,2
GO:0021530,6,2,0
GO:0033145,4,3,2
GO:0140059,5,2,1
GO:0003409,3,2,0
GO:0048505,4,2,2
GO:0006591,5,2,5
GO:0072702,4,2,1
GO:0071174,5,2,2
GO:0007196,5,2,0
GO:0060706,3,3,5
GO:0051012,4,1,0
GO:1904628,6,4,0
GO:0043122,5,2,2
GO:0070980,5,3,0
GO:0048633,4,4,0
GO:0061511,3,2,3
GO:0045887,4,5,0
GO:0045921,4,3,3
GO:0071262,5,2,1
GO:0010796,7,1,0
GO:1901660,8,1,0
GO:0090350,5,3,0
GO:0001109,6,2,1
GO:0046968,4,2,0
GO:0045838,4,1,1
GO:0061092,4,4,1
GO:0051489,6,2,2
GO:0050819,3,3,1
GO:1901329,5,2,1
GO:0006525,5,1,4
GO:0007423,4,1,9
GO:1903463,5,3,1
GO:0018345,6,2,2
GO:0010481,3,1,1
GO:0045113,5,2,2
GO:1990167,9,1,0
GO:0033091,7,3,1
GO:0072576,5,2,1
GO:0045632,5,3,1
GO:0071875,4,1,4
GO:0032060,7,1,2
GO:0046113,5,3,2
GO:0007634,4,1,0
GO:2000017,3,4,0
GO:2000002,5,3,0
GO:0045722,5,4,0
GO:0003127,4,2,0
GO:0015961,7,2,3
GO:0034021,4,2,0
GO:1901880,5,3,2
GO:0006261,7,1,11
GO:1900738,5,3,0
GO:0002408,4,2,2
GO:0010605,3,3,8
GO:1905111,5,3,0
GO:0097491,7,1,0
GO:0014812,4,1,2
GO:1900166,4,2,1
GO:0061117,4,3,1
GO:0009440,5,2,0
GO:0002287,6,2,1
GO:0090265,4,3,0
GO:1990737,5,3,0
GO:0071168,7,1,7
GO:0030961,7,1,0
GO:1901798,5,3,2
GO:0060304,4,4,0
GO:0032075,4,3,1
GO:0015879,6,2,2
GO:0043606,3,2,1
GO:0089709,4,4,2
GO:1904738,6,1,3
GO:0030311,6,2,0
GO:0019430,4,3,2
GO:0051881,4,1,4
GO:0032298,7,3,0
GO:0045862,5,3,4
GO:0033514,5,1,0
GO:0014055,5,3,2
GO:0070199,5,2,3
GO:0051769,5,2,2
GO:0061611,5,2,0
GO:0140013,3,2,9
GO:0006000,5,1,2
GO:1905285,4,1,0
GO:0062012,3,2,13
GO:0001878,4,1,1
GO:0006528,6,1,3
GO:0070667,5,3,0
GO:0035106,5,1,0
GO:1905035,5,3,0
GO:0045720,4,4,0
GO:1905132,3,3,3
GO:0071726,7,2,0
GO:0070206,7,1,2
GO:0070105,5,3,0
GO:0000387,6,2,1
GO:0035520,9,1,0
GO:0045628,5,3,2
GO:0035747,5,1,4
GO:0002369,4,2,4
GO:1904386,5,1,2
GO:0050886,3,1,4
GO:0072023,6,2,1
GO:1901340,6,3,0
GO:1902038,5,4,0
GO:0036491,6,2,3
GO:1905778,5,2,0
GO:0043436,4,1,6
GO:0042127,3,2,27
GO:1905700,3,4,0
GO:1903764,5,2,2
GO:1901576,3,2,19
GO:2000509,5,4,0
GO:0061462,7,1,5
GO:2000437,5,3,2
GO:0010837,5,2,2
GO:0036018,6,2,1
GO:0071260,4,3,0
GO:0035989,5,1,1
GO:0031331,4,4,10
GO:0035239,3,2,10
GO:0002865,5,4,1
GO:0048338,3,2,1
GO:0002223,5,2,0
GO:1905782,4,3,0
GO:0010612,4,2,3
GO:0071500,4,2,1
GO:1904338,5,2,3
GO:1903898,5,4,0
GO:0043545,3,5,2
GO:0034476,8,1,0
GO:0090030,5,2,4
GO:0072095,4,2,0
GO:0090135,5,1,0
GO:0006584,6,2,8
GO:0001966,3,1,0
GO:0006175,8,3,0
GO:0042759,6,2,5
GO:0022605,3,2,3
GO:0042742,4,2,9
GO:0071320,5,4,0
GO:0046512,7,3,0
GO:0007585,2,1,4
GO:0009217,8,3,3
GO:0051898,5,3,0
GO:1901253,4,3,0
GO:0001886,5,2,0
GO:2000278,5,3,6
GO:0046101,7,2,1
GO:0071941,2,1,2
GO:0002339,2,2,2
GO:0042771,6,2,3
GO:1904791,5,3,0
GO:0003095,5,1,0
GO:0070072,8,1,0
GO:0038179,4,2,2
GO:0021557,5,2,1
GO:0002384,4,1,0
GO:0051913,3,2,1
GO:0048003,4,1,2
GO:0006740,4,2,2
GO:0032959,6,2,2
GO:0019433,7,2,3
GO:0048515,3,4,1
GO:0003085,5,2,3
GO:0032218,5,3,0
GO:0033316,5,2,0
GO:0033089,7,3,0
GO:2000853,6,3,0
GO:1990497,5,2,1
GO:0061550,5,2,2
GO:0010558,4,4,12
GO:0006913,5,1,5
GO:0098736,4,1,0
GO:0048143,4,2,4
GO:1905330,4,2,15
GO:1904803,6,2,0
GO:0045759,2,3,2
GO:0032713,4,3,0
GO:0032672,4,2,2
GO:0060260,8,3,4
GO:0072213,6,2,1
GO:1902859,6,2,0
GO:0045955,6,3,0
GO:2000870,4,3,1
GO:0071236,4,2,2
GO:1904427,5,4,5
GO:1903721,7,3,0
GO:0061615,5,1,3
GO:2000973,6,2,2
GO:0048886,6,3,2
GO:1900060,4,4,1
GO:0060965,4,3,1
GO:0099150,5,2,1
GO:0051799,3,4,2
GO:1903041,4,4,1
GO:1904428,6,3,0
GO:0060068,5,1,0
GO:0032754,4,3,0
GO:0046471,6,1,4
GO:0021766,3,3,2
GO:0016445,3,2,3
GO:0140048,4,2,0
GO:0072674,7,1,1
GO:0021858,6,1,0
GO:0046073,7,2,2
GO:0010804,5,3,0
GO:0045848,4,3,1
GO:0001977,4,2,3
GO:0002686,3,4,5
GO:0045903,4,2,0
GO:0032764,5,3,0
GO:0070460,7,1,1
GO:0140694,6,1,11
GO:0090504,6,1,2
GO:1901834,6,2,1
GO:0001816,2,2,42
GO:0010811,4,3,3
GO:0050877,3,1,13
GO:0006022,4,3,5
GO:0035666,8,1,0
GO:2001233,4,3,4
GO:0002363,5,2,3
GO:0035377,6,2,0
GO:1905906,5,3,2
GO:0051415,6,1,0
GO:0080090,3,2,7
GO:0006649,5,2,0
GO:0006431,6,1,0
GO:0003260,6,1,2
GO:1905666,5,2,3
GO:0006418,5,2,21
GO:0045104,3,2,4
GO:2000980,5,2,3
GO:0042161,6,1,3
GO:0031663,4,2,3
GO:1900245,4,4,0
GO:0140243,6,1,2
GO:1902414,5,1,2
GO:0021535,4,2,2
GO:0045604,4,3,4
GO:0097222,8,1,0
GO:0072108,4,4,0
GO:0072259,5,2,0
GO:1903522,4,2,5
GO:0015730,7,1,0
GO:0033512,5,1,0
GO:0045055,4,1,7
GO:0021634,4,2,2
GO:1900022,7,1,0
GO:0099645,4,3,1
GO:1905171,4,3,0
GO:1903131,5,1,4
GO:0090425,7,1,0
GO:0036261,5,2,0
GO:1905563,6,3,0
GO:0032351,3,3,4
GO:0002716,5,4,3
GO:1905704,5,3,0
GO:1990953,3,3,0
GO:0002327,6,1,2
GO:0002920,4,2,5
GO:0036034,6,1,2
GO:0042269,5,3,4
GO:0035822,8,1,1
GO:0035743,5,1,2
GO:0009611,3,1,7
GO:0030091,4,1,1
GO:0060491,4,3,1
GO:1901953,5,4,0
GO:0003012,3,1,5
GO:0043408,5,2,7
GO:2000356,6,2,2
GO:1902480,8,1,0
GO:0016053,4,4,2
GO:0036331,4,1,1
GO:0071044,8,2,1
GO:0046324,5,2,2
GO:0055088,3,1,5
GO:1903093,9,2,1
GO:0055020,5,4,0
GO:0150037,6,2,0
GO:0009056,2,1,9
GO:0060147,6,2,3
GO:0061698,6,1,0
GO:0060383,5,3,0
GO:1903244,5,4,0
GO:0097272,4,1,0
GO:0140468,5,1,0
GO:0006704,6,2,4
GO:0060762,4,4,0
GO:1904000,5,3,0
GO:0060696,5,4,3
GO:0070262,6,1,3
GO:0034656,4,3,2
GO:0036158,7,1,0
GO:0061441,4,2,0
GO:1900181,4,3,2
GO:0006433,6,1,0
GO:0006933,4,2,0
GO:0034644,6,2,7
GO:0140467,4,2,3
GO:0019226,3,2,5
GO:1990963,4,1,0
GO:0031247,6,1,0
